link,id_company,company_name,company_address,company_size,company_website,company_type,company_details,company_logo
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-vng.35A648B9.html,35A648B9,Công Ty Cổ Phần VNG,"VNG Campus, Z06, Đường số 13, Khu Chế Xuất Tân Thuận, P. Tân Thuận Đông, Q.7",Qui mô công ty: 1.000-4.999,Website: https://www.vng.com.vn/,Loại hình hoạt động: Cổ phần,"VNG is Vietnam's leading tech firm with a diverse ecosystem of products serving the needs of 100 million customers in Vietnam and many countries globally. VNG focuses on four main businesses, including online games, communications & media, fintech, and digital business. VNG has developed several digital products that contribute to businesses' journey of digital transformation and help Vietnamese citizens connect, transact and entertain. At the same time, the company also concentrates on long-term development by researching and exploring further opportunities in Data Centers and AI. Our passion for leading the change and embracing challenges has driven us to our mission: “Build Technology and Grow People. From Vietnam to the World"". VNG currently has offices in Vietnam: Ho Chi Minh City, Hanoi, Da Nang, and many other offices around the world.
Website: https://career.vng.com.vn",https://images.careerviet.vn/employer_folders/lot1/90041/148x148/102851logovng.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dich-vu-thuong-mai-va-xuat-nhap-khau-viet-anh.35A8C2C9.html,35A8C2C9,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU VIỆT ANH,"Thôn Kim Chung, Huyện Hoài Đức, TP. Hà Nội ",,Website: http://eurosuper.com.vn/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Về chúng tôi Công ty Eurosuper được thành lập vào tháng 9 năm 2005, là Công ty chuyên sản xuất kinh doanh các sản phẩm Bóng đèn, dụng cụ chiếu sáng, vật tư thiết bị điện,…Với hơn 15 năm hoạt động Eurosuper là một trong các Công ty hàng đầu tại Việt Nam về thiết bị chiếu sáng, thiết bị điện. Tính đến năm 2021, Eurosuper đã có hơn 200 nhà phân phối với hàng nghìn đại lý trên phạm vi toàn quốc. Các sản phẩm được cung cấp bởi hệ thống phân phối của Eurosuper hiện đang trở nên phổ biến, phù hợp, dễ tìm và dễ mua tại thành phố và trung tâm lớn với các tiêu chí về mẫu mã đẹp, giá thành tốt mà chất lượng lại hợp lý. Chính vì vậy, các sản phẩm của Eurosuper được người tiêu dùng đánh giá cao, ưu tiên và tin dùng sử dụng. Kể từ khi thành lập đến nay, công ty Eurosuper đã liên tục phát triển lớn mạnh không chỉ về quy mô sản xuất mà cả về doanh số bán hàng. Trong suốt quá trình lịch sử hình thành và phát triển, với sự nỗ lực không ngừng của toàn bộ nhân viên của Công ty, các đại lý, các đối tác, công ty Eurosuper đã đạt được nhiều cột mốc đáng tự hào và dấu ấn quan trọng trong lĩnh vực thiết bị chiếu sáng, thiết bị điện, đồng hồ điện tử. Với dây chuyền công nghệ hiện đại, từ khâu chọn nguyên liệu đến thành phẩm đều đảm bảo các chỉ số về Kỹ thuật điện, điện tử, môi trường theo tiêu chuẩn Châu Âu (IEC & ROHS) với quy trình kiểm soát chất lượng nghiêm ngặt nhằm đảm bảo chất lượng sản phẩm khi đi ra thị trường, hạn chế lỗi ở mức thấp nhất với tỷ lệ 3/1000. Các sản phẩm của Eurosuper luôn được sản xuất theo linh kiện đồng bộ – công suất tương ứng với từng bộ nguồn riêng – không dùng chung nguồn dẫn đến chất lượng, công suất không đảm bảo, suy giảm nhanh (độ sáng, độ thấu quang, tuổi thọ bóng/ thiết bị điện)…..",https://images.careerviet.vn/employer_folders/lot1/252361/148x148/161950z3337180320773_6532dd1c9e45bfa19aff774dcda205f1.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tai-chinh-buu-dien.35A85658.html,35A85658,CÔNG TY TÀI CHÍNH BƯU ĐIỆN,Số 3 Đặng Thái Thân - Phường Phan Chu Trinh - Quận Hoàn Kiếm - Thành Phố Hà Nội.,Qui mô công ty: 1.000-4.999,Website: http://www.ptf.com.vn,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty Tài chính Bưu điện là một tổ chức tín dụng phi ngân hàng, được thành lập và tổ chức dưới hình thức công ty TNHH Một Thành Viên với 100% vốn của NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN ĐÔNG NAM Á (SeABank). Hơn 20 năm thành lập và phát trển trong ngành Tài chính, Công ty Tài chính TNHH MTV Bưu điện (PTF) đã liên tục mở rộng và phát triển với những nỗ lực sáng tạo và cống hiến để khẳng định vị thế của mình trong thị trường Tài chính.
Với tầm nhìn trở thành Công ty Tài chính hàng đầu, phục vụ đa dạng nhu cầu tài chính tiêu dùng của đông đảo người dân Việt Nam, PTF luôn lấy khách hàng làm trung tâm, cung cấp những sản phẩm dịch vụ chuyên biệt, phù hợp nhu cầu và mong muốn của nhiều phân khúc khách hàng với trải nghiệm dịch vụ tốt nhất để nâng cao năng lực tài chính và chất lượng sống của cộng đồng.
PTF luôn coi con người là tài sản có giá trị nhất và luôn tập trung vào việc xây dựng một đội ngũ nhân viên có kinh nghiệm, trình độ cao để phục vụ tốt nhất nhu cầu của khách hàng.
Vì vậy, ngay từ những bước đầu trong quá trình hình thành và phát triển, PTF đã liên tục xây dựng và hoàn thành các chính sách để phát triển con người đặc biệt là nhân viên tiềm năng với hiệu suất cao. Đồng thời, PTF không ngừng đầu tư và tạo ra cơ hội phát triển về chuyên môn và thăng tiến trong công việc cho nhân viên.
Hãy tìm hiểu thêm về PTF qua website: https://www.ptf.com.vn/.",https://images.careerviet.vn/employer_folders/lot0/224600/148x148/141945logoptf-01.jpg
https://careerviet.vn/vi/nha-tuyen-dung/h-nicholas-co-joint-stock-company.35A97AFB.html,35A97AFB,H. Nicholas & Co Joint Stock Company,"Thửa đất 462, Tờ bản đồ số 49, Tổ 4, Khu phố 8, Phường Uyên Hưng, Thành phố Tân Uyên, Tỉnh Bình Dương, Việt Nam",Qui mô công ty: 500-999,,Loại hình hoạt động: 100% vốn nước ngoài,"Parcel land #462, Map sheet #49, Group 4, Quarter 8, Uyen Hung ward, Tan Uyen town, Binh Duong province, Vietnam",https://images.careerviet.vn/employer_folders/lot5/299515/148x148/85800logohn-2020_10_0207_44_15utc.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dau-tu-va-quan-ly-bao-lam-holdings.35A92380.html,35A92380,CÔNG TY TNHH ĐẦU TƯ VÀ QUẢN LÝ BẢO LÂM HOLDINGS,"Tầng 12 tòa Hapulico Center Building, Số 01 Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Thành phố Hà Nội, Việt Nam. ",Qui mô công ty: 100-499,Website: https://baolamholdings.com/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công Ty TNHH Đầu Tư Và Quản Lý Bảo Lâm Holdings là doanh nghiệp tư nhân hoạt động đa ngành nghề.
Lấy giá trị cốt lõi là đem đến sản phẩm và dịch vụ hoàn hảo cho cộng đồng. Coi nhân sự là tài sản lớn nhất, tạo môi trường làm việc chuyên nghiệp, sáng tạo, thân thiện đề cao tính bền vững trong quá trình xây dựng.
Bảo Lâm Holdings tự hào là đơn vị có sức ảnh hưởng lớn trong nước và từng bước vươn ra châu lục, góp phần khẳng định vị thế đất nước trên con đường hội nhập quốc tế.",https://images.careerviet.vn/employer_folders/lot0/277120/148x148/153804logoblh.jpg
https://careerviet.vn/vi/nha-tuyen-dung/viet-brothers.35A925A2.html,35A925A2,Việt Brothers,"Ngọc Khánh, Ba Đình",Qui mô công ty: 100-499,,Loại hình hoạt động: Cổ phần,"Công ty Cổ Phần Việt Brother thành lập ngày 30/11/2003, hoạt động trong lĩnh vực thời trang nam, nữ, trẻ em, là thương hiệu thời trang Việt Brothers - Made In Việt Nam đem đến vẻ đẹp hiện đại, sự tự tin, cá tính cho khách hàng của mình đến nay đã được 19 năm. Những người xây dựng thương hiệu Việt Brothers là anh em với nhau, cùng mang dòng máu Việt Nam và mang trên mình khát khao cháy bỏng tình yêu thời trang, tình yêu dân tộc Việt Nam.",https://images.careerviet.vn/employer_folders/lot6/277666/148x148/114046logovietbrother-002.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tai-chinh-co-phan-tin-viet.35A6BC22.html,35A6BC22,,,,,,,
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-minthacare.35A8D134.html,35A8D134,CÔNG TY TNHH MINTHACARE,"Lầu 5, 119 - 121 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TP. Hồ Chí Minh",Qui mô công ty: 25-99,,Loại hình hoạt động: 100% vốn nước ngoài,"Company information
Company Name: MinthaCare Vietnam Co., Ltd
Company Website: www.bioderma.com/en
Location: 5th Floor, 119 – 121 Ung Van Khiem, 25 Ward, Binh Thanh District, HCMC
About MinthaCare Vietnam Co., Ltd
Bioderma is one of the main leading French dermo-cosmetic brands. Created in 1977, it is today among the top 10 worldwide brands in dermo-cosmetics and is present in over 100 countries. In Vietnam, Bioderma opened an affiliate structure under the name of MinthaCare. Bioderma philosophy is as follows: Biology at the service of Dermatology.  Since the beginning and even more so since the 1990’s, the laboratory has designed benchmark products based on key innovations offering new options to meet the expectations of dermatologists and the needs of their patients. These innovations have covered the areas of sensitive skin, oily skin, dry skin, dehydrated skin, photoprotection (solar), hair and cell regeneration. For more information on the brand, please visit www.bioderma.com.vn  and  www.bioderma.com/en.",https://images.careerviet.vn/employer_folders/lot2/256052/148x148/134939logo.png
https://careerviet.vn/vi/nha-tuyen-dung/akzonobel-vietnam.35A4FE7E.html,35A4FE7E,AkzoNobel Vietnam,"F. 12, Vincom Center, Dist. 1",Qui mô công ty: 1500 - 2000,Website: www.akzonobel.com,Loại hình hoạt động: 100% vốn nước ngoài,"We’ve been pioneering a world of possibilities to bring surfaces to life for well over 200 years. As experts in making coatings, there’s a good chance you’re only ever a few meters away from one of our products. Our world class portfolio of brands – including Dulux, International, Sikkens and Interpon – is trusted by customers around the globe. We’re active in more than 150 countries and have set our sights on becoming the global industry leader. It’s what you’d expect from the most sustainable paints company, which has been inventing the future for more than two centuries.",https://images.careerviet.vn/employers/5502/148x148/12154untitled-1_100.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-san-xuat-thuong-mai-hong-phuc.35A88646.html,35A88646,Công Ty TNHH Sản Xuất Thương Mại Hồng Phúc,"390 Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Tp HCM",Qui mô công ty: 100-499,Website: http://www.nuocdahongphuc.com/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH SX TM Hồng Phúc là đơn vị đầu ngành trong ngành nước đá, và là thương hiệu “Nước Đá Sạch” duy nhất trên thị trường thành phố Hồ Chí Minh. Công ty sở hữu 03 nhà máy nước đá với thương hiệu Nước Đá Hồng Phúc–HPICE.
Năm 2019, Công ty cũng vừa mới khánh thành một nhà máy sản xuất nước tinh khiết mới ở quận 12 với thương hiệu Rosée Water. Bổ sung vào hệ sinh thái sản phẩm của Hồng Phúc bao gồm: Nước Đá Tinh Khiết, Băng Đăng Nghệ Thuật, Nước Đá Cao Cấp, Nước Tinh Khiết. Năm 2019, quy mô của toàn Công ty khoảng hơn 200 nhân sự, hướng tới việc mở rộng và phát triển lên đến 300 nhân sự vào cuối năm 2020. Hiện tại Công ty Hồng Phúc đang giao hàng cho hơn 3000 khách hàng trên toàn thị trường Thành phố Hồ Chí Minh, Biên Hoà và Bình Dương. Công ty với môi trường làm việc chuyên nghiệp và năng động, tôn trọng nhân tài và tạo ra giá trị phát triển các nhân viên tài năng, với chính sách phúc lợi cạnh tranh và thu hút nhân tài, chúng tôi chào đón các bạn gia nhập vào Công ty và đồng hành phát triển cùng Công ty.",https://images.careerviet.vn/employer_folders/lot0/236870/148x148/83346logo-003.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-sen-tai-thu-viet-nam.35A8BB60.html,35A8BB60,Công Ty Cổ Phần Tập Đoàn Sen Tài Thu Việt Nam,"Tâng 7, khách sạn Hacinco; số 110 Thái Thịnh; Trung Liệt; Đống Đa; Hà Nội",Qui mô công ty: 1.000-4.999,,,"Sen Tài Thu được thành lập từ ngày 16/04/1992 với tiền thân là Trung tâm chăm sóc sức khỏe Sen Tài Thu – Bệnh viện Châm cứu Trung ương, là cơ sở tiên phong trong lĩnh vực trị liệu Y học cổ truyền Việt Nam.
Sức khỏe là điều cốt lõi tạo nên giá trị đích thực của cuộc sống và là tâm nguyện mà Sen Tài Thu luôn hướng tới. Với sứ mệnh “Lan tỏa sức khỏe tới cộng đồng”, Sen Tài Thu luôn mong muốn mang tới cho quý khách hàng những trải nghiệm tinh tế nhất mang đậm bản sắc của nền Y học nước nhà.
Chọn lọc từ tinh túy của tạo hóa và đất mẹ, Sen Tài Thu mang đến những dấu ấn đặc biệt trong từng liệu trình. Cảm nhận sự dịu dàng thuần khiết của hương thơm thảo mộc nhẹ nhàng xoa dịu cơ thể qua những xoáy nước bồng bềnh trong bồn gỗ thảo dược. Những viên đá muối Himalaya như thì thầm cùng mọi giác quan, thanh lọc độc tố, duy tu và bồi dưỡng các tạng phủ bên trong cơ thể. Từng bó cơ được thả lỏng, thư giãn cùng những bài trị liệu độc đáo, ngàn năm tuổi giúp cơ thể đón lấy nguồn năng lượng tích cực chảy dọc đường kinh lạc, xua tan mọi nhức mỏi, căng thẳng âu lo.
Đến với Sen Tài Thu quý khách sẽ mang về một cơ thể vững chắc, một tinh thần tươi mới. Sen Tài Thu là điểm đến lý tưởng giữa chốn đô thị đông đúc – nơi những giá trị thượng hạng của sức khỏe và sắc đẹp được tôn vinh.",https://images.careerviet.vn/employer_folders/lot4/250464/148x148/160356z3307416722877_f468166d510c8415e9ba6f0e59158a9a.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dharma-viet-nam.35A94BFC.html,35A94BFC,CÔNG TY TNHH DHARMA VIỆT NAM,"Số 2 Ngõ 15 Đường Bùi Ngọc Dương, Phường Bạch Mai, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",Qui mô công ty: 100-499,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH DHARMA VIỆT NAM bắt đầu hoạt động sản xuất cho các thương hiệu thời trang quốc tế với các sản phẩm xuất khẩu khắp các nước châu Âu và Châu Mỹ từ năm 2008, nhận thấy thời trang các nước phát triển rất được quan tâm và chăm sóc với những sản phẩm phải được kiểm nghiệm an toàn, chất lượng và phù hợp với sức khỏe, CEO đã ấp ủ mong muốn tạo dựng một thương hiệu thời trang tốt nhất dành riêng cho phụ nữ việt Nam, với thiết kế mang xu hướng tương lai. Vì thế Thương hiệu DEXUS ra đời.
DEXUS hoạt động và phát triển với cơ cấu tổ chức chuyên nghiệp bao gồm trụ sở văn phòng chính tại số 2 ngõ 15 đường Bùi Ngọc Dương và 2 nhà máy chính quy mô 350 nhân sự.
Tỉ mỉ, kỹ lưỡng và tinh tế, đội ngũ DEXUS luôn nghiên cứu và không ngừng sáng tạo, phát triển để tạo ra những sản phẩm tốt từ các chất liệu cao cấp, an toàn, kỹ thuật cao với thiết kế phù hợp xu hướng. Trong suốt nhiều năm hoạt động, thương hiệu DEXUS luôn nhận được sự yêu mến, hài lòng của quý khách hàng và đối tác trong và ngoài nước. doanh nghiệp đi đầu về xu hướng, thị trường về chất lượng sản phẩm. Đồng thời cũng luôn tự hào và cam kết luôn đồng hành, thực hiện những chính sách tốt nhất cho Người lao động.
Chúng tôi luôn lấy Con người làm gốc là tiền đề cho sự phát triển! Tôn trọng và trân trọng tất cả những CBNV đã, đang và sẽ làm việc với chúng tôi!",https://images.careerviet.vn/employer_folders/lot4/287484/148x148/10372667a1c4ca671aa344fa0b.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-duc-anh-global.35A909A9.html,35A909A9,Công ty Cổ phần tập đoàn Đức Anh Global,"Cụm công nghiệp Long Xuyên, Phường Long Xuyên, Thị xã Kinh Môn, Tỉnh Hải Dương",Qui mô công ty: 25-99,,Loại hình hoạt động: Cổ phần,"CÔNG TY CP TẬP ĐOÀN ĐỨC ANH GLOBAL
Lĩnh vực sản xuất: Sản xuất con lăn, Gia công cơ khí, Cung cấp thiết bị công nghiệp
=> Với tiêu chí toàn lực xây dựng, liên tục cải tiến để hoạch định một chiến lược nhân sự lấy nhân viên làm
trung tâm với các mục tiêu cơ bản sau:
- LÀM CHO NHÂN VIÊN CẢM THẤY : Đức Anh là một công ty tràn đầy cảm hứng sáng tạo
- LÀM CHO NHÂN VIÊN CẢM THẤY : Đức Anh là một công ty tràn đầy niềm hứng khởi làm việc
- LÀM CHO NHÂN VIÊN CẢM THẤY : Đức Anh là một công ty tràn đầy không khí ấm cúng, gắn kết gia
đình
- LÀM CHO NHÂN VIÊN CẢM THẤY : Đức Anh là nơi có thể đáp ứng thu nhập, đảm bảo chất lượng đời sống",https://images.careerviet.vn/employer_folders/lot5/270505/148x148/231050logo.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dian-diagnostics-vietnam.35A99687.html,35A99687,CÔNG TY TNHH DIAN DIAGNOSTICS VIETNAM,"96 - 96B Bạch Đằng 2, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",Qui mô công ty: 100-499,Website: http://en.dazd.cn/,Loại hình hoạt động: Trách nhiệm hữu hạn,"DIAN DIAGNOSTICS VIETNAM., Ltd. is committed to provide integrated medical diagnostics solutions with independent diagnostic services as its core business. The Company was founded in 2023. Its business covers medical diagnostic services, diagnostics technology R&D, diagnostic product manufacturing and marketing, CRO, forensic appraisal, health management, cold chain logistics and other fields.",https://images.careerviet.vn/employer_folders/lot7/306567/148x148/101248-logo-01.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-lop-kumho-viet-nam.35A53A0E.html,35A53A0E,Công Ty TNHH Lốp Kumho Việt Nam,"Lô D_3_CN khu công nghiệp Mỹ Phước 3, Bến Cát, Bình Dương",Qui mô công ty: 1000,Website: http://www.kumhotire.com.vn/trang-chu.html,Loại hình hoạt động: 100% vốn nước ngoài,"Công ty KUMHO TIRE hiện đang đứng vị trí thứ 9 thế giới, thuộc tập đoàn Kumho Asiana của Hàn Quốc giữ vị trí thứ 7 ở Hàn Quốc. Hiện nay, Kumho Tire đang xây dựng nhà máy chuyên sản xuất và kinh doanh lốp xe ôtô tại Việt Nam với tổng vốn đầu tư 210 triệu đô la Mỹ, có vốn đầu tư lớn nhất tại Bình Dương.
Ngoài ra, Tập đoàn Kumho Asiana đang đầu tư trên nhiều lĩnh vực tại Việt Nam như Kumho Asiana Airlines và Kumho Construction với khu liên hợp Kumho Plaza tại Thành phố Hồ Chí Minh.",https://images.careerviet.vn/employers/20750/148x148/84341logo.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-va-phat-trien-tran-gia.35A8AC98.html,35A8AC98,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRẦN GIA,"Đại Lộ, Ninh Sở, Thường Tín, Hà Nội",Qui mô công ty: 100-499,Website: http://trangiafurniture.com/,Loại hình hoạt động: Cổ phần,"Công ty Nội thất Trần Gia được thành lập vào năm 2013 với phương châm “VƯƠN TỚI ĐỈNH CAO CHẤT LƯỢNG, HOÀN THIỆN TRONG DỊCH VỤ”, Công ty chúng tôi đặt mục tiêu trở thành doanh nghiệp số 1 Việt Nam trong lĩnh vực tư vấn thiết kế, cung ứng và thi công nội thất gia đình, trường học, văn phòng…với nhà máy sản xuất 5.000m2 và 1.000m2 khu phụ trợ tại Ninh Sở Thường Tín Hà Nội.
Website: http://trangiafurniture.com/
Fanpage facebook: https://www.facebook.com/congtynoithatTranGia/",https://images.careerviet.vn/employer_folders/lot0/246680/148x148/134138logotuyendung.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ot-motor-vina.35A955B1.html,35A955B1,Công ty TNHH OT MOTOR VINA,"Lô đất số B, 3.1, Phân KCN Nhơn Trạch 6B, KCN Nhơn Trạch 6, Xã Long Thọ, Huyện Nhơn Trạch, Đồng Nai",Qui mô công ty: 100-499,,Loại hình hoạt động: 100% vốn nước ngoài,Công ty 100% vốn Hàn Quốc chuyên sản xuất linh kiện và phụ tùng ô tô.,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-ky-thuat-tu-loc.35A83742.html,35A83742,CÔNG TY TNHH MTV KỸ THUẬT TÚ LỘC,"354 Quốc Lộ 1A, P. Bình Hưng Hòa B, Q. Bình Tân, Tp. Hồ Chí Minh",Qui mô công ty: 25-99,Website: https://tuloctechnology.com,Loại hình hoạt động: Cá nhân,"CÔNG TY TNHH MTV KỸ THUẬT TÚ LỘC
Website: tuloctechnology.com
TULOCTECH được thành lập từ năm 2010, đang là đơn vị hàng đầu trong lĩnh vực trong lĩnh vực phân phối máy CNC, cung cấp giải pháp tự động hóa, phụ tùng - thiết bị đi kèm và dịch vụ kỹ thuật máy CNC tại Việt Nam. Hiện nay, chúng tôi đang có 4 cơ sở tại Hồ Chí Minh, Hà Nội, Bắc Ninh và tương lai trong lộ trình phát triển của mình sẽ mở thêm nhiều chi nhánh trên khắp cả nước để phục vụ tốt nhất cho khách hàng.
Với Slogan"" Mua sự hiệu quả - Bán sự hài lòng"", TULOCTECH luôn nỗ lực hoàn thiện từng ngày, từng giờ để mang lại những sản phẩm - dịch vụ tốt nhất, hiệu quả nhất đến với khách hàng. Trong hơn 13 năm qua, TULOCTECH vinh dự được hàng ngàn đơn vị gia công cơ khí chính xác tin tưởng lựa chọn. Đến nay, chúng tôi hoàn toàn tự tin có thể khiến những khách hàng khó tính nhất phải mỉm cười.",https://images.careerviet.vn/employer_folders/lot2/216642/148x148/9005610458163.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-san-xuat-thuong-mai-bao-bi-thanh-thanh-cong.35A86E42.html,35A86E42,CÔNG TY CỔ PHẦN SẢN XUẤT-THƯƠNG MẠI BAO BÌ THÀNH THÀNH CÔNG,"Lô 99, Khu công nghiệp Mỹ Tho, Xã Trung An, Thành phố Mỹ Tho, Tỉnh Tiền Giang",Qui mô công ty: 100-499,,Loại hình hoạt động: Cổ phần,"Với kinh nghiệm 25 năm trong lĩnh vực sản xuất bao bì nhựa. TTC PACKING sản xuất cung cấp bao bì đóng gói bằng bao PP Dệt, Jumbo, tráng PP, Ghép màng OPP, lồng PE, hàn viền miệng (đóng gói tự động), Túi Đa Lớp... Năng lực sản xuất 900 tấn/ tháng. TTC PACKING đang áp dụng Tiêu chuẩn quản lý chất lượng ISO 9001-2015, đáp ứng yêu cầu cho các ngành thực phẩm như Đường, Bột Ngọt, Bột Mì, Bột sắn, Gạo... Sản phẩm được cung cấp đến các đối tác trong cả nước và xuất khẩu. Phương châm hoạt động: ""Luôn đồng hành cùng sự phát triển của khách hàng""",https://images.careerviet.vn/employer_folders/lot2/230722/148x148/83238z3629267163612_c585fff216f0567b0840a8bb36f83619.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-an-viet-song-hong.35A8D7B0.html,35A8D7B0,Công ty Cổ phần An Việt Sông Hồng,"Công ty Cổ phần An Việt Sông Hồng P307, tòa B, TTTM Savico Megamall, Long Biên, Hà Nội P307, tòa B, TTTM Savico. Megamall, Long Biên, Hà Nội",Qui mô công ty: 500-999,Website: https://arr.com.vn,Loại hình hoạt động: Cổ phần,"- Công ty Cổ phần An Việt Sông Hồng (viết tắt là ARR) có trụ sở bên cạnh dòng sông Hồng, nơi khởi nguyên cho nền văn minh của người Việt. ARR cũng luôn nỗ lực và kiên định với tâm niệm kiến tạo một môi trường lập nghiệp lý tưởng cho mọi thành viên. Giống như dòng sông Hồng không bao giờ ngừng chảy, người ARR luôn kề vai sát cánh, không ngừng theo đuổi sự ưu việt, không ngừng chinh phục bản thân, mang các sản phẩm chất lượng tốt nhất, uy tín nhất đến với tất cả mọi người.
- Chúng tôi là doanh nghiệp hàng đầu Việt Nam trong lĩnh vực phân phối các sản phẩm thời trang cao cấp hàng đầu thế giới. Hiện ARR đang nhập khẩu và phân phối độc quyền các thương hiệu thời trang thể thao ANTA, ANTA KIDS, BALABALA, SKECHERS, ERKE thương hiệu giày túi da cao cấp AOKANG, KANGLONG, EXULL, thương hiệu máy tập SHUA.
- ARR được thành lập năm 2011 và đến nay đã có hơn 800 nhân sự và hơn 100 cửa hàng trên toàn quốc",https://images.careerviet.vn/employer_folders/lot2/257712/148x148/95951logo_arr_432fee3de1a3403ca74c363aa2596b3e_large.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-tong-hop-tuan-viet.35A8C55B.html,35A8C55B,CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP TUẤN VIỆT,01 Mẹ Suốt – Phường Đồng Hải – Thành phố Đồng Hới – Tỉnh Quảng Bình,Qui mô công ty: 500-999,Website: http://tuanviet-trading.com,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH TMTH Tuấn Việt thành lập năm 1992 tại Tiểu khu 8 – Nam Lý – Đồng Hới – Quảng Bình. Là Tổng thầu Phân Phối chính thức cho nhiều Công ty khác nhau trong lĩnh vực hàng tiêu dùng (FMCG) với các thương hiệu lớn: Procter&Gamble, Dutch Lady, Vina Acecook, Calofic, Thuốc lá Chợ Lớn,.v.v. Đặc biệt, Tuấn Việt là đối tác lớn của P&G là tổng thầu phân phối chính thức của P&G tại 12 tỉnh Miền Trung từ Thanh Hóa vào đến Khánh Hòa; Hội sở chính đặt tại Thành phố Đà Nẵng. Từ tháng 8/2018, Tuấn Việt mở rộng địa bàn hoạt động ngành hàng P&G thêm ba tỉnh Thanh Hóa, Nghệ An, Hà Tĩnh. Với ngành hàng P&G quy mô hiện tại trên 600 nhân viên; Quy mô Tổng công ty trên 1000 nhân viên. Tuấn Việt luôn không ngừng tạo một Môi trường làm việc năng động, sáng tạo, thân ái, đoàn kết cho nhân viên; Nhiều cơ hội phát triển nghề nghiệp bản thân như học tập, tăng lương, thăng tiến; Chế độ lương, thưởng, phúc lợi công bằng, cạnh tranh; Hoạt động ngoại khoá, giao lưu thể thao, văn nghệ thường niên…",https://images.careerviet.vn/employer_folders/lot9/253019/148x148/173929logotuanviet-02.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sungjin-inc-vina.35A52568.html,35A52568,Công Ty TNHH SUNGJIN INC VINA,"Ấp Bình Phú, Xã Bình Chuẩn, Huyện Thuận An",,,Loại hình hoạt động: Trách nhiệm hữu hạn,"We, SUNGJIN INC VINA Co.,Ltd are foreigned investment company. We specialize in out door bags, backbags, sportbags. Chúng tôi là công ty đầu tư nước ngoài chuyên may về các loại túi xách như ba lô dã ngoại, ba lô đeo lưng, ba lô thể thao.",https://images.careerviet.vn/employer_folders/lot4/15464/148x148/153359logo-00000002.png
